,encoding_id,value,meaning,showcase_order
613,4,1140856918,talpen 125mg/5ml syrup,0
614,4,1140856926,galenamox 125mg/5ml suspension,0
615,4,1140856928,galenamox 250mg/5ml suspension,0
616,4,1140856932,ticar 3g injection,0
617,4,1140856934,timentin 800mg injection,0
618,4,1140856940,mecillinam,0
619,4,1140856942,selexidin 200mg injection,0
620,4,1140856944,selexidin 400mg injection,0
621,4,1140856952,selexid 200mg tablet,0
622,4,1140856954,selexid 100mg/sachet suspension,0
623,4,1140856960,tetrex 250mg capsule,0
624,4,1140856964,achromycin 125mg/5ml syrup,0
625,4,1140856966,aureomycin 250mg capsule,0
626,4,1140856974,clomocycline sodium,0
627,4,1140856976,megaclor 170mg capsule,0
628,4,1140856980,cidomycin 160mg/2ml injection,0
629,4,1140856984,genticin 20mg/2ml paediatric injection,0
630,4,1140856990,lugacin 80mg/2ml injection,0
631,4,1140856992,soframycin 250mg tablet,0
632,4,1140857000,kannasyn 1g/4ml injection,0
633,4,1140857006,arpimycin 125mg/5ml s/f suspension,0
634,4,1140857008,arpimycin 250mg/5ml s/f suspension,0
635,4,1140857010,arpimycin 500mg/5ml s/f suspension,0
636,4,1140857012,erythrolar 250mg tablet,0
637,4,1140857014,erythrolar 500mg tablet,0
638,4,1140857016,erythrolar 250mg/5ml suspension,0
639,4,1140857022,ilotycin 250mg tablet,0
640,4,1140857024,erymax sprinkle 125mg capsule,0
641,4,1140857032,ledermycin 300mg tablet,0
642,4,1140857036,doxatet 100mg tablet,0
643,4,1140857038,vibramycin 50mg/5ml syrup,0
644,4,1140857044,tetralysal 204mg capsule,0
645,4,1140857050,chemocycline 250mg tablet,0
646,4,1140857052,chemocycline 125mg/5ml syrup,0
647,4,1140857054,galenomycin 250mg tablet,0
648,4,1140857056,unimycin 250mg capsule,0
649,4,1140857060,chymocyclar capsule,0
650,4,1140857062,mysteclin capsule,0
651,4,1140857064,mysteclin syrup,0
652,4,1140857092,lincomycin,0
653,4,1140857094,lincocin 500mg capsule,0
654,4,1140857096,lincocin 250mg/5ml syrup,0
655,4,1140857106,chloromycetin powder 5g,0
656,4,1140857108,streptotriad tablet,0
657,4,1140857110,sulphatriad tablet,0
658,4,1140857112,sulphadimethoxine,0
659,4,1140857114,madribon 500mg tablet,0
660,4,1140857120,sulphadimidine 500mg/5ml paediatric suspension,0
661,4,1140857124,sulphafurazole,0
662,4,1140857126,gantrisin 500mg tablet,0
663,4,1140857128,gantrisin 500mg/5ml syrup,0
664,4,1140857134,sulphaguanidine,0
665,4,1140857138,sulphaurea,0
666,4,1140857140,uromide tablet,0
667,4,1140857146,ipral 50mg/5ml paediatric s/f suspension,0
668,4,1140857148,syraprim 100mg tablet,0
669,4,1140857150,syraprim 300mg tablet,0
670,4,1140857152,syraprim 100mg/5ml injection,0
671,4,1140857158,mynah 200mg tablet,0
672,4,1140857160,chloramphenicol powder 5g,0
673,4,1140857162,"aerosporin 500,000units injection",0
674,4,1140857166,"polymyxin b 500,000units injection",0
675,4,1140857180,bactrim paediatric 120mg tablet,0
676,4,1140857182,bactrim 960mg/3ml intramuscular injection,0
677,4,1140857184,bactrim 480mg/5ml intravenous infusion,0
678,4,1140857186,comox 480mg tablet,0
679,4,1140857188,comox 480mg dispersible tablet,0
680,4,1140857190,comox forte 960mg tablet,0
681,4,1140857192,comox 240mg/5ml paediatric suspension,0
682,4,1140857194,laratrim 480mg tablet,0
683,4,1140857196,septrin paediatric 120mg dispersible tablet,0
684,4,1140857198,septrin 960mg/3ml intramuscular injection,0
685,4,1140857200,calcium sulphaloxate,0
686,4,1140857202,enteromide 500mg tablet,0
687,4,1140857206,phthalylsulphathiazole,0
688,4,1140857208,thalazole 500mg tablet,0
689,4,1140857216,mynah 365mg tablet,0
690,4,1140857220,rifadin 300mg intravenous infusion,0
691,4,1140857222,rimactazid-300 tablets cp,0
692,4,1140857232,elyzol 500mg/100ml intravenous infusion,0
693,4,1140857234,elyzol 500mg suppository,0
694,4,1140857238,teflox 300mg tablet,0
695,4,1140857240,teflox 400mg tablet,0
696,4,1140857242,pimafucin 500mg/20ml suspension,0
697,4,1140857262,vira-a 1g/5ml injection,0
698,4,1140857272,foscarnet 24mg/ml intravenous infusion,0
699,4,1140857278,amodiaquine,0
700,4,1140857280,camoquin 200mg tablet,0
701,4,1140857284,malarivon 80mg/5ml syrup,0
702,4,1140857288,elyzol 1g suppository,0
703,4,1140857294,metrolyl 200mg tablet,0
704,4,1140857296,metrolyl 400mg tablet,0
705,4,1140857298,metrolyl 500mg/100ml intravenous infusion amp,0
706,4,1140857300,metrolyl 500mg/100ml intravenous infusion bag,0
707,4,1140857302,metrolyl 500mg suppository,0
708,4,1140857304,metrolyl 1g suppository,0
709,4,1140857306,nidazol 200mg tablet,0
710,4,1140857308,fasigyn 800mg/400ml intravenous infusion,0
711,4,1140857310,fasigyn 1.6g/800ml intravenous infusion,0
712,4,1140857326,enoxacin,0
713,4,1140857330,comprecin 200mg tablet,0
714,4,1140857336,temafloxacin,0
715,4,1140857346,nimorazole,0
716,4,1140857348,naxogin 500mg tablet,0
717,4,1140857352,atebrine,0
718,4,1140857356,antepar 500mg tablet,0
719,4,1140857360,ascalix 750mg/5ml syrup,0
720,4,1140857362,ascalix 4g/20ml syrup,0
721,4,1140857416,ascalix 4g/30ml syrup,0
722,4,1140857430,yomesan 500mg tablet,0
723,4,1140857434,alcopar 2.5g/sachet granules,0
724,4,1140857438,banocide 50mg tablet,0
725,4,1140857494,glibornuride,0
726,4,1140857496,glutril 25mg tablet,0
727,4,1140857500,glymidine,0
728,4,1140857502,gondafon 500mg tablet,0
729,4,1140857506,pramidex 500mg tablet,0
730,4,1140857508,glucotard 5g/sachet mini-tablet,0
731,4,1140857510,lejguar 90% granules,0
732,4,1140857518,eudemine 50mg tablet,0
733,4,1140857532,cortelan 25mg tablet,0
734,4,1140857534,oradexon 500micrograms tablet,0
735,4,1140857584,acetohexamide,0
736,4,1140857586,dimelor 500mg tablet,0
737,4,1140857590,libanil 2.5mg tablet,0
738,4,1140857612,delta-phoricol 5mg tablet,0
739,4,1140857614,deltalone 1mg tablet,0
740,4,1140857620,depo-provera 50mg/1ml injection,0
741,4,1140857628,gestone 10mg/1ml injection,0
742,4,1140857634,mixogen tablet,0
743,4,1140857636,prempak 0.625 tablet,0
744,4,1140857650,controvlar tablet,0
745,4,1140857656,methyltestosterone product,0
746,4,1140857666,plex hormone tablet,0
747,4,1140857668,virormone-oral 5mg tablet,0
748,4,1140857672,sintisone 5mg tablet,0
749,4,1140857678,econosone 1mg tablet,0
750,4,1140857690,oestradiol 25mg implant 36 week,0
751,4,1140857696,benztrone 1mg/1ml injection,0
752,4,1140857700,oestradiol 1mg/1ml injection,0
753,4,1140857704,ovestin 250micrograms tablet,0
754,4,1140857706,oestriol 250micrograms tablet,0
755,4,1140857708,quinestradol,0
756,4,1140857710,pentovis 250micrograms tablet,0
757,4,1140857714,quinestrol,0
758,4,1140857716,estrovis 4mg tablet,0
759,4,1140857736,virormone 10mg/1ml injection,0
760,4,1140857748,genotropin 12iu multidose injection,0
761,4,1140857750,somatropin 12iu injection,0
762,4,1140857756,di-sipidin 30iu capsule,0
763,4,1140857760,calcitonin and salcatonin,0
764,4,1140857770,trh 40mg tablet,0
765,4,1140857774,thyrotrophin product,0
766,4,1140857776,thytropar 10iu injection,0
767,4,1140857802,deca-durabolin 25mg/1ml syringe,0
768,4,1140857808,durabolin 25mg/1ml syringe,0
769,4,1140857838,somatrem,0
770,4,1140857840,somatonorm 4iu injection,0
771,4,1140857884,pimafucin 25mg vaginal tablet,0
772,4,1140857892,nystan triple pack,0
773,4,1140857894,"nystavescent 100,000units pessary",0
774,4,1140857912,desogestrel,0
775,4,1140857918,lynoestrenol,0
776,4,1140857920,minilyn tablet,0
777,4,1140857932,hormofemin 0.025% cream,0
778,4,1140857974,gyno-daktarin 100mg tampon,0
779,4,1140857978,monistat 100mg pessary,0
780,4,1140857986,anovlar-21 tablet,0
781,4,1140857988,gynovalr-21 tablet,0
782,4,1140857990,minovlar tablet,0
783,4,1140858004,terodiline hydrochloride,0
784,4,1140858006,terolin 12.5mg tablet,0
785,4,1140858008,micturin 12.5mg tablet,0
786,4,1140858018,phenazopyridine hydrochloride,0
787,4,1140858020,pyridium 100mg tablet,0
788,4,1140858026,urisal 4g/sachet granules,0
789,4,1140858028,ammonium chloride mixture,0
790,4,1140858082,emepronium bromide,0
791,4,1140858084,cetiprin 100mg tablet,0
792,4,1140858096,phenylpropanolamine hydrochloride,0
793,4,1140858130,endoxana 10mg tablet,0
794,4,1140858202,emtexate 10mg tablet,0
795,4,1140858260,fe-cap 565mg capsule,0
796,4,1140858262,kelferon 225mg tablet,0
797,4,1140858274,ferromyn 100mg tablet,0
798,4,1140858276,ironorm 116mg/ml drops,0
799,4,1140858282,fe-cap folic capsule,0
800,4,1140858284,kelfolate tablet,0
801,4,1140858286,niferex 50mg tablet,0
802,4,1140858290,ironedetate na 27.5mg/5ml elixir,0
803,4,1140858294,bc-500 with iron tablet,0
804,4,1140858296,fe-cap c capsule,0
805,4,1140858298,feospan-z m/r capsule,0
806,4,1140858300,ferrograd-c filmtab,0
807,4,1140858302,ferromyn-s tablet,0
808,4,1140858304,fesovit m/r capsule,0
809,4,1140858306,fesovit-z m/r capsule,0
810,4,1140858308,galfer-vit capsule,0
811,4,1140858310,gastrovite tablet,0
812,4,1140858324,medroxyprogest 80mg/ml suspension 100ml,0
813,4,1140858332,sh-420 10mg tablet,0
814,4,1140858338,drostanolone propionate,0
815,4,1140858340,masteril 100mg/1ml injection,0
816,4,1140858348,noltam 10mg tablet,0
817,4,1140858358,galfer 290mg capsule,0
818,4,1140858360,meterfer 304mg tablet,0
819,4,1140858368,gevral tablet,0
820,4,1140858370,givitol capsule,0
821,4,1140858376,irofol-c m/r tablet,0
822,4,1140858378,ironorm capsule,0
823,4,1140858382,pregnavite forte f tablet,0
824,4,1140858392,sodium chloride+glucose tablet,0
825,4,1140858448,neo-cytamen 250micrograms/1ml injection,0
826,4,1140858452,hepacon b12 1mg/1ml injection,0
827,4,1140858484,k-contin continus 600mg m/r tablet,0
828,4,1140858486,leo-k 600mg m/r tablet,0
829,4,1140858488,micro-k 600mg m/r capsule,0
830,4,1140858490,nu-k 600mg m/r capsule,0
831,4,1140858886,diane 2mg tablet,0
832,4,1140859058,chloramphenicol dtf 1% cream,0
833,4,1140859068,mafenide,0
834,4,1140859070,sulfamylon 8.5% cream,0
835,4,1140859148,nitrofurazone product,0
836,4,1140859150,furacin 0.2% ointment,0
837,4,1140859208,silver sulphadiazine,0
838,4,1140859220,fusidic acid,0
839,4,1140859282,nitrophenol,0
840,4,1140859336,phortinea 2% paint,0
841,4,1140859352,nystan dusting powder,0
842,4,1140859364,tolnaftate,0
843,4,1140859716,akrotherm cream,0
844,4,1140859764,aserbine product,0
845,4,1140859776,pernomol paint,0
846,4,1140859962,dromoran 2mg/1ml injection,0
847,4,1140859972,omnopon 10mg tablet,0
848,4,1140859974,omnopon 20mg/1ml injection,0
849,4,1140860034,omnopon scopolamine injection,0
850,4,1140860172,totamol 25mg tablet,0
851,4,1140860180,arbralene 50mg tablet,0
852,4,1140860192,nadolol,0
853,4,1140860194,corgard 40mg tablet,0
854,4,1140860212,apsolox 20mg tablet,0
855,4,1140860220,slow-trasicor 160mg m/r tablet,0
856,4,1140860222,trasicor 20mg tablet,0
857,4,1140860230,oxyprenix sr 160mg m/r tablet,0
858,4,1140860232,kerlone 20mg tablet,0
859,4,1140860244,labrocol 100mg tablet,0
860,4,1140860250,trandate 50mg tablet,0
861,4,1140860266,betaloc 50mg tablet,0
862,4,1140860274,lopresor 50mg tablet,0
863,4,1140860278,mepranix 50mg tablet,0
864,4,1140860292,pindolol,0
865,4,1140860294,visken 5mg tablet,0
866,4,1140860304,beta-cardone 40mg tablet,0
867,4,1140860308,metoprolol tartrate+chlorthalidone 100mg/12.5mg tablet,0
868,4,1140860312,nadolol+bendrofluazide 40mg/5mg tablet,0
869,4,1140860314,secadrex tablet,0
870,4,1140860316,nadolol+bendrofluazide 80mg/5mg tablet,0
871,4,1140860318,sotazide tablet,0
872,4,1140860320,penbutolol sulphate+frusemide 40mg/20mg tablet,0
873,4,1140860322,pindolol+clopamide 10mg/5mg tablet,0
874,4,1140860324,tenoret 50 tablet,0
875,4,1140860328,tenoretic tablet,0
876,4,1140860330,tolerzide tablet,0
877,4,1140860332,sotalol hydrochloride+hydrochlorothiazide 80mg/12.5mg tablet,0
878,4,1140860334,trasidrex tablet,0
879,4,1140860336,timolol maleate+co-amilozide 10mg/2.5mg/25mg tablet,0
880,4,1140860338,viskaldix tablet,0
881,4,1140860340,timolol maleate+bendrofluazide 10mg/2.5mg tablet,0
882,4,1140860342,timolol maleate+bendrofluazide 20mg/5mg tablet,0
883,4,1140860348,atenixco 50mg/12.5mg tablet,0
884,4,1140860352,tenchlor 50mg/12.5mg tablet,0
885,4,1140860356,beta-adalat capsule,0
886,4,1140860358,tenif capsule,0
887,4,1140860362,sotacor 80mg tablet,0
888,4,1140860380,betim 10mg tablet,0
889,4,1140860382,blocadren 10mg tablet,0
890,4,1140860386,co-betaloc tablet,0
891,4,1140860390,corgaretic 40mg tablet,0
892,4,1140860394,inderetic capsule,0
893,4,1140860396,inderex capsule,0
894,4,1140860398,kalten capsule,0
895,4,1140860400,lasipressin tablet,0
896,4,1140860402,lopresoretic tablet,0
897,4,1140860404,metoprolol tartrate+hydrochlorothiazide 100mg/12.5mg tablet,0
898,4,1140860406,moducren tablet,0
899,4,1140860410,prestim tablet,0
900,4,1140860418,propranolol hydrochloride+bendrofluazide 80mg/2.5mg capsule,0
901,4,1140860422,acebutolol+hydrochlorothiazide 200mg/12.5mg tablet,0
902,4,1140860426,atenolol+nifedipine 50mg/20mg m/r capsule,0
903,4,1140860434,monocor 5mg tablet,0
904,4,1140860454,catapres 100mcg tablet,0
905,4,1140860470,methyldopa,0
906,4,1140860478,aldomet 125mg tablet,0
907,4,1140860492,emcor 10mg tablet,0
908,4,1140860498,celectol 200mg tablet,0
909,4,1140860520,apresoline 25mg tablet,0
910,4,1140860532,minoxidil,0
911,4,1140860534,loniten 2.5mg tablet,0
912,4,1140860544,dopamet 125mg tablet,0
913,4,1140860552,medomet 250mg tablet,0
914,4,1140860556,hydromet tablet,0
915,4,1140860558,metalpha 250mg tablet,0
916,4,1140860562,methyldopa+hydrochlorothiazide 250mg/15mg tablet,0
917,4,1140860564,dibenyline 10mg capsule,0
918,4,1140860580,hypovase 500mcg tablet,0
919,4,1140860590,alphavase 500micrograms tablet,0
920,4,1140860610,hytrin 2mg tablet,0
921,4,1140860628,bendogen 10mg tablet,0
922,4,1140860632,declinax 10mg tablet,0
923,4,1140860638,ismelin 10mg tablet,0
924,4,1140860654,baratol 25mg tablet,0
925,4,1140860658,doralese tiltab 20mg tablet,0
926,4,1140860690,cardura 1mg tablet,0
927,4,1140860696,lisinopril,0
928,4,1140860706,carace 2.5mg tablet,0
929,4,1140860714,zestril 2.5mg tablet,0
930,4,1140860728,quinapril,0
931,4,1140860736,accuretic tablet,0
932,4,1140860738,quinalapril+hydrochlorothiazide 10mg/12.5mg tablet,0
933,4,1140860750,captopril,0
934,4,1140860752,acepril 12.5mg tablet,0
935,4,1140860758,capoten 12.5mg tablet,0
936,4,1140860764,captopril+hydrochlorothiazide 25mg/12.5mg tablet,0
937,4,1140860776,innovace 2.5mg tablet,0
938,4,1140860784,innozide tablet,0
939,4,1140860790,enalapril maleate+hydrochlorothiazide 20mg/12.5mg tablet,0
940,4,1140860802,coversyl 2mg tablet,0
941,4,1140860806,ramipril,0
942,4,1140860828,metirosine,0
943,4,1140860830,demser 250mg capsule,0
944,4,1140860834,glyceryl trinitrate,0
945,4,1140860836,coro-nitro spray 400micrograms spray,0
946,4,1140860838,gtn 300micrograms sublingual tablet,0
947,4,1140860840,nitrolingual 400micrograms spray,0
948,4,1140860842,nitrocontin continus 2.6mg m/r tablet,0
949,4,1140860846,suscard 1mg m/r buccal tablet,0
950,4,1140860848,nitro-dur 2.5mg/24hours transdermal patch,0
951,4,1140860862,sustac 2.6mg m/r tablet,0
952,4,1140860878,staril 10mg tablet,0
953,4,1140860882,cilazapril,0
954,4,1140860892,vascace 250micrograms tablet,0
955,4,1140860904,trandolapril,0
956,4,1140860912,gopten 500micrograms capsule,0
957,4,1140860918,odrik 500micrograms capsule,0
958,4,1140860938,deponit 5mg/24hours transdermal patch,0
959,4,1140860940,percutol 2% ointment,0
960,4,1140860942,transiderm-nitro 5mg/24hours transdermal patch,0
961,4,1140860952,imtack 1.25mg spray,0
962,4,1140860954,isosorbide mononitrate,0
963,4,1140860966,monit ls 10mg tablet,0
964,4,1140860972,ismo 10 tablet,0
965,4,1140860976,imdur 60mg durule,0
966,4,1140860982,elantan 10 tablet,0
967,4,1140860988,mono-cedocard 10mg tablet,0
968,4,1140860994,isib 20mg tablet,0
969,4,1140861000,glytrin 400micrograms spray,0
970,4,1140861002,minitran 5mg/24hours transdermal patch,0
971,4,1140861008,isosorbide dinitrate,0
972,4,1140861010,cedocard-5 sublingual tablet,0
973,4,1140861016,isordil 5mg sublingual tablet,0
974,4,1140861022,sorbichew 5mg chewable tablet,0
975,4,1140861024,sorbitrate 10mg tablet,0
976,4,1140861034,soni-slo 20mg m/r capsule,0
977,4,1140861046,sorbid-20 sa m/r capsule,0
978,4,1140861068,pentaerythritol tetranitrate,0
979,4,1140861070,mycardol 30mg tablet,0
980,4,1140861088,nifedipine,0
981,4,1140861090,adalat 5mg capsule,0
982,4,1140861106,calcilat 10mg capsule,0
983,4,1140861110,angiopine 5mg capsule,0
984,4,1140861114,nifensar xl 20mg m/r tablet,0
985,4,1140861120,coracten sr 10mg m/r capsule,0
986,4,1140861128,tildiem 60mg m/r tablet,0
987,4,1140861130,britiazim 60mg m/r tablet,0
988,4,1140861136,angiozem 60mg m/r tablet,0
989,4,1140861138,adizem-60 m/r tablet,0
990,4,1140861166,dilzem sr 60mg long acting m/r capsule,0
991,4,1140861176,cardene 20mg capsule,0
992,4,1140861190,isradipine,0
993,4,1140861194,prescal 2.5mg tablet,0
994,4,1140861202,istin 5mg tablet,0
995,4,1140861266,flosequinan,0
996,4,1140861268,manoplax 50mg tablet,0
997,4,1140861276,lacidipine,0
998,4,1140861282,motens 2mg tablet,0
999,4,1140861324,bradilan 250mg e/c tablet,0
1000,4,1140861326,hexopal 500mg tablet,0
1001,4,1140861384,ronicol 25mg tablet,0
1002,4,1140861402,oxpentifylline,0
1003,4,1140861404,trental 400mg m/r tablet,0
1004,4,1140861408,thymoxamine,0
1005,4,1140861410,opilon 40mg tablet,0
1006,4,1140861416,paroven 250mg capsule,0
1007,4,1140861418,oxerutins 250mg capsule,0
1008,4,1140861424,hydergine 1.5mg tablet,0
1009,4,1140861434,praxilene 100mg capsule,0
1010,4,1140861444,saventrine 30mg tablet,0
1011,4,1140861456,corwin 200mg tablet,0
1012,4,1140861506,calciparine 5000iu/0.2ml prefilled syringe,0
1013,4,1140861568,minihep calcium 5000iu/0.2ml injection,0
1014,4,1140861574,uniparin-ca 5000iu/0.2ml prefilled syringe,0
1015,4,1140861578,monoparin-ca 5000iu/0.2ml injection,0
1016,4,1140861584,"fragmin 10,000iu/1ml injection",0
1017,4,1140861588,enoxaparin,0
1018,4,1140861594,clexane 20mg/0.2ml prefilled syringe,0
1019,4,1140861602,innohep 5000iu/0.5ml injection amp,0
1020,4,1140861604,logiparin 2500iu/0.21ml prefilled syringe,0
1021,4,1140861696,nicoumalone,0
1022,4,1140861698,sinthrome 1mg tablet,0
1023,4,1140861702,phenindione,0
1024,4,1140861704,dindevan 10mg tablet,0
1025,4,1140861766,ethamsylate,0
1026,4,1140861776,antiplatelet drug,0
1027,4,1140861778,dipyridamole,0
1028,4,1140861780,persantin 25mg tablet,0
1029,4,1140861790,cerebrovase 25mg tablet,0
1030,4,1140861800,platet 100mg effervescent tablet,0
1031,4,1140861804,angettes 75mg tablet,0
1032,4,1140861806,aspirin 75mg tablet,0
1033,4,1140861808,disprin cv 100mg m/r tablet,0
1034,4,1140861832,tranexamic acid,0
1035,4,1140861834,cyklokapron 500mg tablet,0
1036,4,1140861848,colestid 5g/sachet granules,0
1037,4,1140861856,gemfibrozil,0
1038,4,1140861858,lopid 300 capsule,0
1039,4,1140861866,nicofuranose,0
1040,4,1140861868,nicotinic acid product,0
1041,4,1140861876,probucol,0
1042,4,1140861878,lurselle 250mg tablet,0
1043,4,1140861884,maxepa 1g capsule,0
1044,4,1140861892,acipimox,0
1045,4,1140861894,olbetam 250mg capsule,0
1046,4,1140861922,lipid lowering drug,0
1047,4,1140861924,bezafibrate,0
1048,4,1140861926,bezalip 200mg tablet,0
1049,4,1140861928,bezalip-mono 400mg m/r tablet,0
1050,4,1140861936,questran 4g/sachet powder,0
1051,4,1140861942,cholestyramine+aspartame 4g/sachet powder,0
1052,4,1140861944,clofibrate,0
1053,4,1140861946,atromid-s 500mg capsule,0
1054,4,1140861954,fenofibrate,0
1055,4,1140861958,simvastatin,0
1056,4,1140861970,lipostat 10mg tablet,0
1057,4,1140861996,salbulin 100micrograms inhaler,0
1058,4,1140861998,ventolin 100micrograms inhaler,0
1059,4,1140862008,steri-neb salamol 2.5mg/2.5ml nebulisation unit,0
1060,4,1140862016,ventodisks 200micrograms/blister disks+diskhaler,0
1061,4,1140862026,ciprofibrate,0
1062,4,1140862028,modalim 100mg tablet,0
1063,4,1140862060,ventolin 2mg tablet,0
1064,4,1140862066,volmax 4mg m/r tablet,0
